"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"mass";"chi.distance";"inertie"
"anymore";-0,720740902762081;-0,726458228224714;-1,93332573220834;-0,769039679322886;1,16855750488164;3,15805779509117;0,491017602359186;-1,93530857633861;0,42288667103202;2,58265557641771;0,26739815234924;0,610291335290978;-0,136220235157387;-0,137300811292315;-0,365399112035941;-0,14534871763384;0,220857700041553;0,596873819481208;0,0928024661892459;-0,365773870139264;0,079925700833885;0,488122636861489;0,0505383266775525;0,115345235561434;0,0313587324697038;0,0275275684872787;0,163515631494553;0,0244094831923794;0,0523449147705245;0,356418203559231;0,00806661630726892;0,124810848220333;0,00560343528597786;0,194986875703046;0,00198912748038225;0,00896856302932297;0,000175022725375438;0,00017781049776125;0,00125934918693359;0,000199266182066391;0,000460083100476818;0,0033602860637251;8,12325760871173e-05;0,00126193372158012;6,02537522023397e-05;0,00224734158571479;2,40908934904944e-05;0,000125490402267939;0,000336927223719677;1,84266776013372;0,00114401094145425
"anthropology";1,95083727030427;1,37861509845727;0,31903149303373;-0,788744933865991;-2,13115363585963;-0,31694127465941;0,124032687240648;0,0828447712220933;-1,09847180236856;-0,046035876087301;-0,167310724622026;-0,111117220701106;0,55525893300561;0,392389647382233;0,0908046453251667;-0,224497284862567;-0,606581651853452;-0,0902097149114719;0,0353029228134027;0,0235797726310093;-0,3126535924879;-0,0131030054763237;-0,0476209757975006;-0,0316268457365601;0,398589697273124;0,171995244007749;0,00772502947833087;0,0445469601060544;0,302056132371436;0,0062281799115708;0,000893003997351883;0,000396794750289961;0,0655945886127928;0,000107485291859602;0,00135106795357208;0,000515816245869695;0,00128226619110789;0,000640357004614002;3,42928212760548e-05;0,000209608682850157;0,00153026139475664;3,38449365170928e-05;5,18332463077371e-06;2,31241782979817e-06;0,000406549966509042;7,14050501053008e-07;9,43156286170736e-06;4,16005280873934e-06;0,000336927223719677;1,39895945433737;0,000659396076442017
"amount";-0,510155690635244;1,87049140207292;-0,912862202570389;0,851854307428373;-0,130647557888626;2,04307879126603;-1,30620316457794;-1,76757440640917;2,45200335259171;3,28453193038388;-4,57800437899792;1,13162729359221;-0,0698261416085691;0,256018309540212;-0,124945475657479;0,116595189649451;-0,017882021205302;0,279640728536746;-0,178782926102048;-0,241931831931392;0,335611140805976;0,449561174948908;-0,626601619702632;0,154888339189355;0,00927853484141981;0,107778407116592;0,0215294747522168;0,0176874614506555;0,000386412068725315;0,0880975298135048;0,0337126204671667;0,0614866840259314;0,111255696533175;0,186248654032182;0,344327723649544;0,0182108012488862;8,76882845982221e-05;0,0011788201095784;0,000280767318356355;0,000244493180958313;5,75093813418528e-06;0,00140639182861222;0,000574854011844143;0,00105266822176304;0,00202571443433995;0,003634821429148;0,00706136256540572;0,000431462375876962;0,000336927223719677;2,39778451943567;0,0019371194749479
"alongside";-1,03442576510085;-0,887130106778556;0,286617412746514;0,501862137780346;2,01937914053277;0,0337070961228674;0,268805678630693;-0,411024522220434;-2,03487270190266;5,82564272533533;-1,65824347847958;0,413768070880456;-0,150072773718623;-0,128703363996909;0,0415819786959106;0,0728093262774746;0,292968175226895;0,00489016957989805;0,0389978818629792;-0,0596307557265633;-0,295215955404076;0,845174580893732;-0,240575212559584;0,0600287852141615;0,0434540412305289;0,027615476822554;0,00241760702141075;0,00699296419915798;0,105157778561693;2,73145318168194e-05;0,00162631814681714;0,00378720410221189;0,0872794921806011;0,667408051405747;0,0514604715527429;0,00277328024471986;0,000360524482312831;0,000265161666560961;2,7678416876518e-05;8,48603791568257e-05;0,00137395286833519;3,82806040780398e-07;2,43451795364243e-05;5,69208752919594e-05;0,00139511688441665;0,0114346742463789;0,000926472855094356;5,76832939623092e-05;0,000336927223719677;2,24662900327713;0,00170058688624191
"algorithm";-0,250188014173715;1,31210622409346;-1,06537995378445;-2,65327890455912;0,829984761660088;2,11768357223697;-0,999338986650604;-0,146567852013474;1,61732031354337;1,76185485699034;0,182731029204904;0,87659989452332;-0,052540991732213;0,275550219700023;-0,223736215055402;-0,557204570523114;0,174301805161484;0,444726320834419;-0,209867213698057;-0,0307801327984528;0,339647019074304;0,37000014481195;0,0383746180902471;0,184091264174746;0,00446262543079199;0,106057606917532;0,0586429122629776;0,34315013254588;0,0311868729960103;0,189277564688297;0,0394621018737067;0,000845447440072325;0,096795624111449;0,107169184645844;0,00109705320010643;0,0218528738873334;2,10896369394161e-05;0,000580061571194338;0,000382424004691968;0,00237193023766119;0,000232100641707532;0,00151097833966386;0,000336481944150895;7,23791618727881e-06;0,000881308961118602;0,00104586675778317;1,12502119387748e-05;0,000258904102115329;0,000336927223719677;1,69558044788745;0,000968663428321496
"afford";-1,04803723186312;-1,22294457852064;1,36473904632623;-2,02898333882975;-2,67561205103849;2,02466660994594;-0,227205965036953;-0,528763871750114;-0,262104468651212;-0,8366022927843;1,5880714062393;0,689148584468672;-0,214250656514849;-0,250007033016881;0,278994130892701;-0,414785848427511;-0,546976406071906;0,413903377872807;-0,0464478032776749;-0,108095402739081;-0,0535821178644273;-0,171026930171384;0,324650051577241;0,14088291157005;0,0711531531314108;0,083714497783261;0,0874357448813652;0,182330203265259;0,294483639804615;0,157205355638424;0,00185343475314909;0,009998066169181;0,00230991385700275;0,0219558908547669;0,0752881164396674;0,0122719834218999;0,000370074811108934;0,000503906146271237;0,000627531221215438;0,00138705302872262;0,0024120282505601;0,00138115730506401;1,73930426375921e-05;9,42018975970926e-05;2,31464799484279e-05;0,000235816508184618;0,000849720617019839;0,000160015421656056;0,000336927223719677;1,778798498216;0,00106607954759282
"active";-0,824729537965543;1,12977296924288;1,31486646981135;1,60618255264279;0,354683017117823;-0,26415886212758;-1,83250141362807;0,430771814203379;-0,742111495972256;5,20180324124109;-1,40405549295575;0,82446880643159;-0,129971249496368;0,178043828552498;0,207213189458238;0,253122440359315;0,0558954090860646;-0,041629474628681;-0,288788611864962;0,0678864383564367;-0,11695125972457;0,819765554373303;-0,221268717053423;0,129930160143203;0,0317050824047086;0,0514084539783736;0,0584007118894493;0,0822160339097474;0,00372358038589234;0,00192555410656268;0,0867544060133449;0,00477476583181579;0,0133244813118691;0,610781485919145;0,042346740303465;0,0126387039456286;0,000229170758353389;0,000430049515509388;0,000582504660860567;0,000869212396365937;4,23854591077499e-05;2,35107494745748e-05;0,00113142231500972;6,25216832587838e-05;0,000185555752174589;0,00911683186003582;0,000664208836691111;0,000229025880316284;0,000336927223719677;2,09697968946283;0,00148157810580176
"acknowledge";-1,3052111156134;-1,23699423997889;1,3650978665025;0,247975989561557;0,525199491578428;-0,857885591456369;4,5413056441215;-2,23161511417193;1,13616055542128;-0,16859261781587;0,813512158594466;-0,125936120423962;-0,224599421417085;-0,212860729786963;0,234904673524841;0,0426714598999413;0,0903758024475799;-0,14762409328134;0,781463326466141;-0,384014093561472;0,195509370347806;-0,0290112488038692;0,139988357400873;-0,0216709614593201;0,0843205324241803;0,0654415479630892;0,0668418467672132;0,00208090380106481;0,00866951025297434;0,0215650330677249;0,565757595665417;0,136069920787775;0,0331632766347707;0,000681272965719636;0,0150954325175534;0,000313127152517172;0,000573981151051476;0,000515550791691695;0,000627861248359058;2,0718359635793e-05;9,29361542972505e-05;0,000247967549874813;0,00694860409478767;0,00167793329440721;0,000434926148145279;9,57664109905926e-06;0,000222979121354794;5,34363424105077e-06;0,000336927223719677;2,03498499662548;0,0013952708680899
"achieve";0,746156874994749;-0,107736755726359;-0,361167729440882;-0,999603073011155;0,697011096536972;-3,75359532155132;1,10906126947303;0,0012008275933575;3,27614708720631;-0,133576205590094;1,24922077251927;0,220559177259054;0,136539949153162;-0,0197148503776866;-0,0660904228939366;-0,182918307578749;0,127546716876418;-0,686873942359335;0,202948166017574;0,000219740572034401;0,599505240380687;-0,0244432356392509;0,228596085457305;0,0403603315300506;0,0327619305910535;0,000590178493425744;0,00556257815484219;0,040199929189791;0,0181535990189881;0,490821595319173;0,04011597856841;4,68405779310063e-08;0,327825087235317;0,000508439913125618;0,0423187900896337;0,00114184658566388;0,000187584259468305;3,91078454664459e-06;4,39495043091248e-05;0,000336659805786167;0,00016368748945272;0,0047471286516078;0,000414426179058331;4,85844645878964e-10;0,00361628697338624;6,01165859159265e-06;0,000525792634263359;1,6390279876412e-05;0,000336927223719677;1,8663475454377;0,00117360281683333
"the";-0,433046554809165;-0,0274486325506735;-0,175022240204459;0,0641889226583049;0,0966961567985325;-0,133263729385495;-0,0483690186774882;0,0762579484043993;0,00748201677314275;-0,140401629169319;-0,00980781089811014;-0,113286980255945;-0,802766193534132;-0,050883291936433;-0,324449960385128;0,11899112586676;0,179251872253654;-0,247039528630128;-0,0896647544646089;0,141364253536896;0,0138698947220148;-0,260271511602058;-0,0181813685714417;-0,210007346570666;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,225867128672706;NA
"and";-0,481165744106355;0,0128458562507535;-0,112249153644508;0,00935190406583226;-0,028792460262272;-0,0322688696925651;-0,0510010354970636;0,166210440795936;-0,118922212708165;-0,125842890009323;-0,0381963512430008;-0,143198066605426;-0,839622505850056;0,0224157063281363;-0,195872039555912;0,0163188448521136;-0,0502421419876754;-0,056308391784083;-0,0889955649368237;0,290033171539909;-0,207516365115952;-0,219592778470294;-0,0666517027402692;-0,24987713898759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,240654694503091;NA
"of";-0,411417165956137;-0,028551495893103;-0,175150153817871;0,0894398647471799;0,117686410261126;-0,0707753789432325;-0,087927859994915;0,094001281508543;-0,155321827364621;-0,161773277135778;-0,0928859976326713;-0,155266803732171;-0,719227603301701;-0,0499129002411731;-0,306192438654302;0,156356187550523;0,205735982349153;-0,123727472702337;-0,153712944525831;0,164330324549185;-0,27152913120744;-0,282807369309019;-0,16238061749897;-0,271432940482875;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,229685789530454;NA
"to";-0,26525755329252;-0,145803948712089;0,192095708876229;0,0193114384833783;-0,0460656373171216;-0,0195398612414212;-0,00636247728263583;0,00613231574893758;0,168503028824954;0,0394480837316019;0,034133127172656;-0,233661437989981;-0,569180085817956;-0,312860851690905;0,412192040174852;0,0414377878284809;-0,098845982238642;-0,0419279291398662;-0,0136523741578505;0,0131585018444092;0,361567718682103;0,0846462745547017;0,0732416325650975;-0,501382281773594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,178329295565815;NA
"a";0,0475427144663333;-0,273591722161097;0,0902173128473212;0,114839150080052;0,0976728013173745;0,0601090728656863;0,19975676130666;0,0569867368024005;0,179310226436802;0,0968448153234194;-0,176954622461011;0,00612006485295735;0,0996492996342383;-0,573446926729109;0,189095051492794;0,240702303276605;0,20472171927589;0,125988326076136;0,418689205798467;0,119443924785177;0,375833367578056;0,202986264636189;-0,370896033035044;0,0128276263389458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,175130108932409;NA
"in";-0,218456680707187;-0,000323110044395577;-0,168210614720968;0,131182875121465;-0,00148451711288342;0,0594195967348154;-0,0454910934067541;-0,17166260436291;0,290135739065272;0,00970861287031088;-0,258680277585387;-0,0975161112569065;-0,40636830745911;-0,000601042190328166;-0,312901681832462;0,244023495908476;-0,00276146604719822;0,110531025541831;-0,0846215303295999;-0,319322996958287;0,53970411358298;0,0180597478965273;-0,481191356726351;-0,181397323044466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,190939452466125;NA
"is";-0,116904389421647;-0,207361867671392;0,0102707717130952;0,0581185873128821;0,188035169731879;0,0483098137364492;-0,0431155603014116;0,147617736972962;-0,199772860332381;0,153622504747166;0,0365693096636633;0,00929351043274886;-0,270758146990348;-0,480263532660539;0,023787773333031;0,134606417127557;0,435501646922691;0,111888661438984;-0,0998584336432036;0,341892251637788;-0,462686899526641;0,355799683203823;0,0846968926507752;0,021524372833691;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,158712245535027;NA
"as";0,299041483493665;-0,0890540470538927;0,0214164563028036;0,29195449136813;0,0702818379987037;0,331073161040468;0,0419713200317102;-0,0852884942444385;0,0702283765648863;-0,183571553182016;-0,0703974545580547;0,0297587359624197;0,504673349438381;-0,150290868285782;0,0361431952823549;0,492713082215078;0,118610201411213;0,558731180501869;0,0708323354114251;-0,14393598358339;0,118519977939355;-0,309802070012593;-0,118805320147171;0,0502219316790038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,226106092046308;NA
"that";0,115297738501867;-0,205956564554604;-0,162042325092899;0,247694935868162;0,0189559689159355;0,243374132363365;-0,0649521451882792;0,228306320107225;-0,133091117849676;0,0528272811256172;-0,360276434076439;-0,101551244089812;0,177935652394696;-0,317846786547338;-0,250075215746676;0,382260403206869;0,0292541964799764;0,375592232603653;-0,100238759915697;0,352338515412021;-0,205395658147604;0,0815268092285476;-0,556004160816976;-0,156721086670065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,227182406229028;NA
"i";0,299981917013048;-0,341923857883998;0,0877671305841327;0,728589025949097;0,0577562121029444;-0,159052082080115;-0,0955857588487427;0,124745501848048;-0,267521050584131;0,127654572948107;-0,096880413854993;-0,0403618241076891;0,316621350321399;-0,360889731848819;0,0926354084142143;0,769002490291179;0,0609598406716228;-0,167874402234204;-0,100887721298441;0,131664900454422;-0,282359940621562;0,134735332262622;-0,102254188385394;-0,042600618656142;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,362271258609906;NA
"for";0,100809497121606;-0,103980243970287;-0,0377224338520352;-0,279992073576212;-0,0521923162184006;0,120734109790553;-0,119330881747119;0,478794072516952;-0,427662901945748;0,0180313965342523;0,0491688053852964;-0,0406543288490136;0,136071549499759;-0,1403513886924;-0,0509173259634132;-0,377930218749201;-0,0704486138964882;0,162965572349368;-0,161071510583131;0,646270968499039;-0,577254677316003;0,0243385805515979;0,0663675122568925;-0,054874765555917;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,254418792453392;NA
"new";-0,482215034779203;-0,276277953858333;0,526760808029667;-0,189234734594175;-0,151116167265802;-0,0261742314708928;0,249545033411018;0,0443487807532282;0,555651235621069;0,11831202110869;-0,103021481878951;-0,0259905158397226;-0,471956854371337;-0,270400681502665;0,515555003542389;-0,185209136247184;-0,147901466780431;-0,0256174259606942;0,244236451579285;0,0434053473033694;0,543830843871018;0,115795164583244;-0,100829901627862;-0,0254376185197553;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,39123258705592;NA
"it";0,28352161516921;-0,451239385882455;0,0861691370182694;0,157583537459978;0,409462119145382;0,193924955252492;-0,113120636068149;0,171697685686184;0,253985128201893;-0,221099623999778;-0,290236250894932;-0,555060282070123;0,274151656998043;-0,436326610472446;0,08332137809511;0,152375641216924;0,395930018861671;0,187516030423333;-0,109382171092131;0,166023338310569;0,245591306002729;-0,213792617698681;-0,28064438422537;-0,536716383943101;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,364908801789381;NA
"with";-0,00991632800326814;-0,187136890260205;0,0940142867232484;-0,105830724498291;0,039558874228771;-0,0477190738025778;-0,181880115208309;-0,35096857640372;0,296917983217569;0,372751765407747;0,31099611425024;0,0377558544985259;-0,013488083199113;-0,25454159489491;0,127877226409869;-0,143949818580517;0,0538075572616256;-0,0649069733697453;-0,247391385741318;-0,477383700624614;0,403864662366103;0,507012961126233;0,423013585495118;0,0513551091252617;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,244343151697086;NA
"or";0,107589552639096;-0,0505552703025493;-0,447499922313412;0,106486222616479;-0,248518483467934;0,056841235942667;-0,0604769171642848;0,00555401059142227;0,280146364340612;0,0981291759319992;-0,331620154163891;-0,308199593189176;0,140370029555358;-0,065958493296767;-0,583844581377395;0,138930535997804;-0,324237307561499;0,0741596723243173;-0,078903076010029;0,00724621128859884;0,365501598228861;0,128027257181961;-0,432658466359517;-0,402102108836108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,265461047656369;NA
"are";0,127555858056728;0,151615859149007;-0,217815151309393;-0,0426476726794005;0,267545443337111;-0,241910598941626;0,0481229178208577;0,252015228546679;0,0577028666029776;0,188805802096114;0,109272511528584;-0,292023299813794;0,196672176115904;0,233769122067733;-0,335838592218806;-0,0657563730895548;0,412515311743682;-0,372990191467274;0,0741983873815171;0,388570028595468;0,0889692446573978;0,291110487023162;0,168481972991152;-0,450256528597722;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,22487383239732;NA
"on";0,219375739879203;0,0334689673596244;0,158274822161962;0,317204639632502;0,430101475765578;0,388841212726065;-0,315130774950613;0,284168178323383;-0,369262129064932;-0,0406855555861611;-0,214590186456993;0,712193092897515;0,186580352072152;0,0284655528313598;0,134613663568255;0,269784404484021;0,365803825068723;0,33071172961304;-0,268020570421467;0,241686700582634;-0,314059604246964;-0,0346033033994416;-0,182510210848388;0,605724398191627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,388867804701443;NA
"use";-0,72231206310765;0,138315783985601;-0,472032709315516;0,080156694011351;-0,0210585734379717;0,476895703097815;-0,243585457412665;0,326400584642987;-0,027649113747196;-0,150378464309573;-0,296740145728062;-0,922533490247028;-0,495344545383007;0,0948536963966369;-0,323708878397834;0,0549695667321839;-0,0144414720711817;0,32704380462616;-0,167045151018066;0,223837808435759;-0,0189611088875124;-0,103125997534003;-0,203497380273777;-0,632651669087392;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,520579678593324;NA
"be";0,475538665639046;-0,387411562566271;-0,127143650789885;-0,190332748628703;0,529249141681862;0,121151083062696;0,24001571319052;0,153356843938646;-0,0123659911389042;0,484957618926571;-0,0820625054953125;-0,519308212342375;0,414488217795744;-0,337675019350463;-0,110820736625326;-0,165897512584513;0,461303253250391;0,105597504748009;0,209202095206334;0,133668636272697;-0,0107784245505136;0,422697950134546;-0,0715271840301279;-0,452638557016658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,417014612117263;NA
"not";0,242218294817385;-0,444627094249201;-0,32994063900652;-0,405886471018711;0,403823460323872;-0,110649754823247;-0,212064836321176;-0,0853054245863301;-0,0280517651723248;0,32253486252969;0,165409751881912;-0,227886364221537;0,249611299296344;-0,458198034882439;-0,340011111279495;-0,418274967521226;0,416148989463337;-0,114027014718586;-0,218537494738387;-0,0879091229837683;-0,0289079631969953;0,332379295152338;0,170458400405544;-0,234841928468464;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,363564105365652;NA
"an";0,308841469417605;-0,24648278400204;-0,0357268182014231;-0,058368047812224;0,0781288253542847;-0,190362489501682;-0,122169106188646;-0,156330121187373;-0,587869192942366;-0,649673893038357;-0,529336580215042;0,628166038761674;0,237923808044558;-0,189884223442458;-0,0275230546332638;-0,0449652963696835;0,0601885092743313;-0,146650540474668;-0,0941160493265859;-0,120432848008095;-0,452879845704282;-0,50049265375632;-0,407787772605602;0,483923536266931;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,421925563009919;NA
"using";-0,432994130155747;0,0132284642695337;0,158273184084773;0,503155895336448;-0,167288908727595;-0,317927539149391;0,114885741575181;0,486628967631534;0,290965519749756;-0,279643508836531;0,453898906401804;-0,586562228416148;-0,346907880860849;0,0105984312192332;0,126805910436241;0,40312035022513;-0,134029162929621;-0,254718392681093;0,0920445945459755;0,389879243549643;0,233116859629612;-0,224045847947358;0,363656448849014;-0,469944152775629;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,431532324772907;NA
"we";1,24222507209055;-0,253977062204861;0,393739291838937;0,0664510353025781;0,791055882579418;-0,290545585070363;-0,121441099589824;1,1805652173015;0,103291223925281;0,278520114470331;0,292426554026885;-0,610872305842805;0,590021632675999;-0,120631892135439;0,187014982259645;0,0315623546997445;0,375729079909795;-0,138000902027779;-0,057681073634564;0,560734952660778;0,049060398112021;0,132289144990717;0,138894308866583;-0,290146997792724;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,806136271297615;NA
"by";0,0299115038360333;-0,191751433415232;-0,432385026873231;-0,118193646433158;0,0122185299620078;0,0723615465782507;-0,52380452576686;0,308205448937343;0,241669654802133;0,482973791371459;-0,007236606686791;-0,0827204347606378;0,0313230918368138;-0,200800594701978;-0,452790203389837;-0,123771458033273;0,0127951485892789;0,0757764431153056;-0,548523984453396;0,322750324911483;0,253074563988293;0,505766360154647;-0,00757811767271261;-0,0866241894420321;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,330041401667914;NA
"about";0,214932625590184;-0,552075171477371;0,345247479780593;0,248240366399442;0,00188712810620237;-0,108399545217418;-0,157672210710618;1,05024772013138;0,593307672079007;-0,356746424963425;0,152764563558559;0,00176391349135366;0,145769502960826;-0,374423022667174;0,234150368692993;0,168359153132275;0,00127986956521451;-0,0735176792454543;-0,106934904474879;0,712288735732462;0,402387325908845;-0,241949070817776;0,10360648802764;0,00119630415435757;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,520704397939032;NA
"but";0,237622305449048;-0,357870395192632;-0,0235900158738938;0,320092505919996;0,17417503035622;0,085398698815489;0,0412860414968574;-0,626403137099811;0,158369792787664;0,132769620684961;0,456008251645685;-0,618785839282434;0,204299843350043;-0,307685196216353;-0,0202819198246308;0,275205009451438;0,149749962866574;0,0734229926661617;0,0354963806718892;-0,538560816256821;0,136161139404635;0,114150953364091;0,392060897656414;-0,532011714109613;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,391774361133978;NA
"from";0,3801276699497;-0,646359475766924;0,0608326417267775;0,346456608834362;0,152002109558775;-0,0937642281944334;0,216885076041314;-0,310729196253047;0,0240903700187228;0,0226014509798177;-0,368380676502729;-0,040307436446328;0,380143116493369;-0,646385740679104;0,060835113670104;0,34647068714952;0,152008286186811;-0,0937680383176102;0,216893889198216;-0,31074182277955;0,0240913489344448;0,0226023693930961;-0,368395645705595;-0,040309074344925;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,392921748905401;NA
"make";-0,123827561618275;-0,309050337931675;-0,311577668479053;0,0419264849411553;-0,340681196367627;0,269839296636855;-0,283776819641442;0,803588575263862;0,08549021098866;-0,409680308633956;0,328274232634108;-0,408965922322054;-0,0986679033617511;-0,246256556120852;-0,248270376008387;0,0334077350018761;-0,271460561130889;0,215012532717423;-0,226118187669735;0,640313019577703;0,0681200515133127;-0,326440225207033;0,26157448179061;-0,32587099006532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,42681650733843;NA
"can";0,302965104536097;-0,357692658615108;0,49505360098925;-0,2462328032434;0,34802879359127;0,0231186970774507;-0,44487537761485;-0,199684120008496;0,497592842838644;0,00406219308159012;-0,448982189073437;-0,891728476259007;0,207624009888317;-0,245129168268397;0,339263539622572;-0,168744984851364;0,238506457014766;0,015843397535711;-0,304876067963032;-0,136844861294064;0,341003699023618;0,00278384805349697;-0,307690493288327;-0,611107481358251;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,489488504048308;NA
"our";0,293285471737294;-0,513783939066737;0,503986754202606;-0,325796476813229;-0,0367448748191466;-0,420147891911092;-0,124457305590301;-0,204088363676732;0,376310042522146;-0,117251568454614;-0,0336053842192328;-0,00167666330065351;0,279428282688689;-0,48950861055622;0,480174324321203;-0,310403203686443;-0,0350087483280521;-0,400296691194951;-0,118576931080685;-0,194445570866926;0,358530098056336;-0,111711651524203;-0,0320175927769276;-0,00159744410104438;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,401986075449991;NA
"my";0,496154953016178;0,0401615224196327;0,28196350172993;1,05333767035658;0,184019026619379;0,34980054641772;-0,333936349434935;-1,1749607466542;0,101927904599501;0,0701111159793373;-0,0201228790914931;0,529352229921062;0,269832819769948;0,0218417588595354;0,153345252892225;0,572855459840498;0,100078357662609;0,190238285888651;-0,181610575978213;-0,638999912147141;0,0554332749156869;0,0381297818492312;-0,0109437851504634;0,287887088464584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,656283519880569;NA
