"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"german";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"generally";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"fundamentally";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"forward";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"formulate";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"formal";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"fine";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"figure";-0,824993739879471;-4,80350777303394;-0,16926981517669;-0,985569748759594;0,0393032382808187;0,960696761719181;0,000207041574986914;0,00701896783378549;0,000304197931454066;1,86263842838588;0,00105539096985394
"fast";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"familiar";0,64038972535968;-2,38559114105998;0,259261908897325;-0,965807052466959;0,0908623613215116;0,909137638678489;0,000124751267596708;0,00173120414489065;0,000304197931454066;0,950920956627939;0,000275071182038388
"fair";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"fail";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"fact";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"experimentation";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"evidence";0,64038972535968;-2,38559114105998;0,259261908897325;-0,965807052466959;0,0908623613215116;0,909137638678489;0,000124751267596708;0,00173120414489065;0,000304197931454066;0,950920956627939;0,000275071182038388
"evaluation";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"establish";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"era";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"endeavour";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"employ";-2,39256423628912;2,01108889482147;-0,765494474524017;0,643442467881316;0,662505286995088;0,337494713004915;0,00174133957354586;0,0012303220065527;0,000304197931454066;1,31571251360001;0,000526596862231893
"embed";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"efficiency";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"effective";-0,824993739879471;-4,80350777303394;-0,16926981517669;-0,985569748759594;0,0393032382808187;0,960696761719181;0,000207041574986914;0,00701896783378549;0,000304197931454066;1,86263842838588;0,00105539096985394
"distribute";-0,824993739879471;-4,80350777303394;-0,16926981517669;-0,985569748759594;0,0393032382808187;0,960696761719181;0,000207041574986914;0,00701896783378549;0,000304197931454066;1,86263842838588;0,00105539096985394
"distant";0,64038972535968;-2,38559114105998;0,259261908897325;-0,965807052466959;0,0908623613215116;0,909137638678489;0,000124751267596708;0,00173120414489065;0,000304197931454066;0,950920956627939;0,000275071182038388
"differently";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"difference";0,64038972535968;-2,38559114105998;0,259261908897325;-0,965807052466959;0,0908623613215116;0,909137638678489;0,000124751267596708;0,00173120414489065;0,000304197931454066;0,950920956627939;0,000275071182038388
"dialogue";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"developer";-2,39256423628912;2,01108889482147;-0,765494474524017;0,643442467881316;0,662505286995088;0,337494713004915;0,00174133957354586;0,0012303220065527;0,000304197931454066;1,31571251360001;0,000526596862231893
"designer";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"derive";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"dependent";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"democratization";0,64038972535968;-2,38559114105998;0,259261908897325;-0,965807052466959;0,0908623613215116;0,909137638678489;0,000124751267596708;0,00173120414489065;0,000304197931454066;0,950920956627939;0,000275071182038388
"cut";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"crossroad";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"craft";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"continue";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"consideration";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"conservative";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"conscious";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"colleague";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"collaboratively";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"capture";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"branch";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"brain";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"belief";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"bad";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"aware";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"argument";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"anymore";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"anthropology";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"amount";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"alongside";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"algorithm";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"al";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"afford";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"active";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"acknowledge";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"achieve";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"accessibility";-2,39256423628912;2,01108889482147;-0,765494474524017;0,643442467881316;0,662505286995088;0,337494713004915;0,00174133957354586;0,0012303220065527;0,000304197931454066;1,31571251360001;0,000526596862231893
"the";-0,43074429731546;0,13991569385376;-0,951083515563939;0,308933886814862;NA;NA;NA;NA;NA;0,200001232789049;NA
"and";-0,454948686729326;0,0788140498355127;-0,985323950963191;0,170694790952413;NA;NA;NA;NA;NA;0,205827352818526;NA
"of";-0,400704781840212;0,123576864948148;-0,95558905331811;0,294702496050847;NA;NA;NA;NA;NA;0,185404025709343;NA
"to";-0,2476548784568;-0,201764686611136;-0,7752781789505;-0,631619937338267;NA;NA;NA;NA;NA;0,134790359809232;NA
"a";0,0853957212688795;-0,158197123866809;0,475016583336488;-0,879976843760862;NA;NA;NA;NA;NA;0,0712470923434183;NA
"in";-0,278074850937887;0,226978822175491;-0,774689935752212;0,632341287157682;NA;NA;NA;NA;NA;0,151440188832669;NA
"is";-0,116564839489809;-0,138540605248158;-0,643809515315483;-0,765185799652113;NA;NA;NA;NA;NA;0,0741266021271933;NA
"as";0,337353849053194;0,00351864369240952;0,999945610656733;0,0104295603134948;NA;NA;NA;NA;NA;0,151006198346096;NA
"that";0,203346928695412;0,0269862184236376;0,991308634203222;0,131556800486113;NA;NA;NA;NA;NA;0,0915945778408866;NA
"i";0,518436160643425;-0,236536278732503;0,909781523941424;-0,415087434999929;NA;NA;NA;NA;NA;0,248858785967113;NA
"for";0,099012285877995;-0,0320964155635241;0,951267009423652;-0,308368410804643;NA;NA;NA;NA;NA;0,0459663655907226;NA
"new";-0,466285555874962;-0,522582204905453;-0,665772864768148;-0,746154469623022;NA;NA;NA;NA;NA;0,288112810007209;NA
"it";0,42505499777135;-0,140587457954915;0,949416183200038;-0,314020558368195;NA;NA;NA;NA;NA;0,197616397422205;NA
"with";-0,0502946898972637;-0,167692030395009;-0,287280184115189;-0,957846593048565;NA;NA;NA;NA;NA;0,067593615393296;NA
"or";0,0899644134331802;0,45301924412745;0,194784741532851;0,980846014655705;NA;NA;NA;NA;NA;0,176825051324006;NA
"are";0,164157666285171;0,197351135120023;0,639490719816388;0,768798815860637;NA;NA;NA;NA;NA;0,104999963683464;NA
"on";0,108535449792118;-0,0734958430376089;0,828018472399661;-0,560700819836151;NA;NA;NA;NA;NA;0,0560389706142054;NA
"use";-0,835580283494049;0,573111878736156;-0,824663232479341;0,565624038559824;NA;NA;NA;NA;NA;0,432814271504629;NA
"be";0,474269922976805;-0,0156264597305282;0,999457641308404;-0,0329305819906238;NA;NA;NA;NA;NA;0,212367257062576;NA
"not";0,212841868402519;0,107265626600291;0,893005091675792;0,45004656008141;NA;NA;NA;NA;NA;0,103625009110182;NA
"an";0,34860542773995;-0,0970678709270335;0,963351658661094;-0,268241648061816;NA;NA;NA;NA;NA;0,16033855384966;NA
"using";-0,306977261841745;-0,0248210756542537;-0,996747062975363;-0,0805933772092247;NA;NA;NA;NA;NA;0,137727119438611;NA
"we";1,12974524027728;-0,256110116030425;0,975254002898462;-0,221087380532055;NA;NA;NA;NA;NA;0,514959734179695;NA
"by";0,00777811012142063;0,271027583181256;0,0286867814184136;0,99958844959906;NA;NA;NA;NA;NA;0,103068183427364;NA
"about";0,294551034840666;-0,288346368291961;0,714593115013156;-0,699540334774053;NA;NA;NA;NA;NA;0,171442595733076;NA
"but";0,2729301030708;-0,0469775291556622;0,985508071672721;-0,169628537304058;NA;NA;NA;NA;NA;0,123461948928939;NA
"from";0,443795124824642;-0,178904864025991;0,927473928985421;-0,373887832180115;NA;NA;NA;NA;NA;0,209959002382734;NA
"make";0,0585464917367151;0,252315196415226;0,22603197314601;0,974119883338658;NA;NA;NA;NA;NA;0,0994134429947857;NA
"can";0,308135481320418;-0,452966096377361;0,562457968093129;-0,826825878966393;NA;NA;NA;NA;NA;0,220592632470686;NA
"our";0,335316803429554;-0,501381407511053;0,555919144152578;-0,831236371415896;NA;NA;NA;NA;NA;0,242568793021044;NA
"my";0,473255117084545;-0,124555802881321;0,967067001815225;-0,254521932257541;NA;NA;NA;NA;NA;0,21705528796169;NA
"this";0,5250585505953;-0,261767352300379;0,894946057271362;-0,446174354456241;NA;NA;NA;NA;NA;0,255208448297211;NA
"more";0,483948721435551;-0,507103266732756;0,6903978151448;-0,723429925316396;NA;NA;NA;NA;NA;0,289947064156956;NA
"which";0,24137178081904;-0,650966534696785;0,347660196984247;-0,937620598874019;NA;NA;NA;NA;NA;0,269972839502514;NA
"me";0,245658572613641;-0,42548327132309;0,500008688067431;-0,866020387668262;NA;NA;NA;NA;NA;0,195555087404317;NA
"at";0,441979646648645;0,319648368178241;0,810295438515582;0,586021588613287;NA;NA;NA;NA;NA;0,232156405773927;NA
"what";0,904508020972312;-0,322672179171443;0,941862697870432;-0,335998003506317;NA;NA;NA;NA;NA;0,423026469006465;NA
"through";-0,205698683330076;0,33133526950461;-0,527441174896013;0,849591553056122;NA;NA;NA;NA;NA;0,155998671565516;NA
"also";0,311547571402173;0,362205187485508;0,652100762874531;0,758132307093198;NA;NA;NA;NA;NA;0,195952228472588;NA
"do";0,556516929843038;0,00708872304892908;0,999918885888051;0,012736626099503;NA;NA;NA;NA;NA;0,249112691676887;NA
"how";0,228733915046349;-0,244495475424399;0,683176786138436;-0,730253023877038;NA;NA;NA;NA;NA;0,138264751425204;NA
"have";0,761280933768381;-0,589700521091411;0,790561951533933;-0,612382070922116;NA;NA;NA;NA;NA;0,407853190058484;NA
"all";0,230777655669759;-0,429145741420986;0,473621150515761;-0,880728678870018;NA;NA;NA;NA;NA;0,193063491249703;NA
"these";-0,397797440838365;0,492622741944018;-0,628250930276837;0,778010776664623;NA;NA;NA;NA;NA;0,25837763306239;NA
"one";0,343559341981282;-0,401388073310612;0,650259220588354;-0,759712410086756;NA;NA;NA;NA;NA;0,216612081312035;NA
"just";0,835132073083771;-0,721244007945219;0,756825885258542;-0,653616538501455;NA;NA;NA;NA;NA;0,463546066585661;NA
"into";0,0427183565441974;-0,238054643158124;0,176626410076818;-0,984277964430463;NA;NA;NA;NA;NA;0,0924757109621008;NA
"their";0,574740265864918;0,257634297134618;0,912514000951427;0,409045471882552;NA;NA;NA;NA;NA;0,275260283796069;NA
"other";1,0729356834283;0,0155009790039466;0,999895654697371;0,0144457508394884;NA;NA;NA;NA;NA;0,480284353282475;NA
"its";0,222492908874481;-0,106354475843853;0,902221290805407;-0,431273396371056;NA;NA;NA;NA;NA;0,107479176137962;NA
"who";0,734119727693357;0,380488939334898;0,887836425803229;0,460159190951292;NA;NA;NA;NA;NA;0,359007531757245;NA
"between";0,185213367016171;0,220901714029378;0,642492026525829;0,766292369693666;NA;NA;NA;NA;NA;0,117990149733468;NA
"us";0,204190958519264;-1,49370789879608;0,135441086578615;-0,990785401621564;NA;NA;NA;NA;NA;0,575022978432015;NA
"within";0,117866226556462;-0,11405891844151;0,718617898990818;-0,695405144681877;NA;NA;NA;NA;NA;0,0682830152637266;NA
"those";0,434224710191422;-0,610515227595117;0,579595190096535;-0,814904543868152;NA;NA;NA;NA;NA;0,302683903297693;NA
"they";0,287903645097833;-0,0293499981076056;0,994843882773486;-0,101418188251291;NA;NA;NA;NA;NA;0,129348169218333;NA
"would";0,463195269484613;0,142371185691435;0,95586622670579;0,293802240704927;NA;NA;NA;NA;NA;0,21427213154536;NA
"it_s";0,558146044470931;0,39629517157762;0,815375068043874;0,578933069026505;NA;NA;NA;NA;NA;0,291719053376191;NA
"both";-0,401992604946173;0,595016022519379;-0,559814148721381;0,828618198503602;NA;NA;NA;NA;NA;0,288995668289319;NA
"any";-0,139745986017629;0,691974575016676;-0,197956028772876;0,980210901118975;NA;NA;NA;NA;NA;0,270334637419191;NA
"so";0,670827628153112;-0,320841268526045;0,902128639751544;-0,431467168322259;NA;NA;NA;NA;NA;0,324080585045053;NA
"well";0,349183754426378;-0,58702730449055;0,511227348845524;-0,859445517640518;NA;NA;NA;NA;NA;0,27240940606807;NA
"such";0,803100616056213;0,308982179150692;0,933307704506009;0,359077608198736;NA;NA;NA;NA;NA;0,378165617646954;NA
"has";1,10992735614856;0,130105754751595;0,993199728273416;0,116422934843671;NA;NA;NA;NA;NA;0,499260651730585;NA
"when";1,03843465188618;-0,600672888127747;0,865616388357007;-0,500707767273258;NA;NA;NA;NA;NA;0,517845451191586;NA
"different";0,988487907531876;-0,132448893811245;0,991142245534839;-0,132804552317145;NA;NA;NA;NA;NA;0,445303726029657;NA
"if";0,737390448659536;-0,77921089247285;0,687346961221867;-0,726329233129898;NA;NA;NA;NA;NA;0,443447166472604;NA
"you";1,04734085486049;0,497916880068685;0,903133758505155;0,429359306698193;NA;NA;NA;NA;NA;0,505548037803028;NA
"e";1,08342377539702;0,482044446347502;0,913647860428874;0,406506564687141;NA;NA;NA;NA;NA;0,51839705893448;NA
"some";0,611193430739535;0,252269801748412;0,924357270062949;0,381528029483776;NA;NA;NA;NA;NA;0,289886744789417;NA
"s";1,09271350550343;-0,357274944546078;0,950484615716024;-0,310771612743444;NA;NA;NA;NA;NA;0,507600589051644;NA
"doing";0,550019914391758;-0,0822362207555337;0,989006610351241;-0,147871311218737;NA;NA;NA;NA;NA;0,248166161958825;NA
"used";0,548656388983768;0,717282053805035;0,607552526054763;0,794279502495486;NA;NA;NA;NA;NA;0,36691895380971;NA
"see";1,2538130631521;-0,0304106845240862;0,999705987868284;-0,0242474291482273;NA;NA;NA;NA;NA;0,561328313447624;NA
"i_m";0,771600017208018;-0,758922482888179;0,712939389536291;-0,70122566043152;NA;NA;NA;NA;NA;0,449977639753657;NA
"don_t";0,756271962532443;0,625954512086228;0,770357161951498;0,637612612038088;NA;NA;NA;NA;NA;0,413748338493714;NA
"being";0,985446626842278;0,142328287731296;0,989730346651162;0,142946986389257;NA;NA;NA;NA;NA;0,444392619769708;NA
"where";0,0703640903016235;0,0924440108874417;0,605664958392642;0,795719773648512;NA;NA;NA;NA;NA;0,0471849754357309;NA
"than";0,850326192317022;0,217078712014903;0,968924769893633;0,247355594815582;NA;NA;NA;NA;NA;0,389447482866097;NA
"something";1,2538130631521;-0,0304106845240862;0,999705987868284;-0,0242474291482273;NA;NA;NA;NA;NA;0,561328313447624;NA
"etc";1,40088765115181;-0,141159934775856;0,994961579970594;-0,100256941816608;NA;NA;NA;NA;NA;0,629331225696522;NA
"will";0,696002111704791;-0,314645360465694;0,911212485268698;-0,411936653735064;NA;NA;NA;NA;NA;0,333696360974966;NA
"very";0,18764639156785;0,00107996879534516;0,999983438441808;0,00575524474707857;NA;NA;NA;NA;NA;0,0839919136355954;NA
"take";-0,0314262016730289;0,53495028802091;-0,0586449150972686;0,998278905884139;NA;NA;NA;NA;NA;0,203804391365796;NA
"may";-0,138286171286622;0,560081527876257;-0,239705340069235;0,970845688017561;NA;NA;NA;NA;NA;0,221686490213425;NA
"like";0,883598757409864;0,152328541987416;0,985463116742629;0,169889509799466;NA;NA;NA;NA;NA;0,399715680378975;NA
"help";-0,0265601525696717;0,0953067975528445;-0,268451126508139;0,963293305632563;NA;NA;NA;NA;NA;0,0381242115687123;NA
"them";0,117866226556462;-0,11405891844151;0,718617898990818;-0,695405144681877;NA;NA;NA;NA;NA;0,0682830152637266;NA
"still";0,986298185435365;0,0653906768993847;0,997809433964469;0,066153862256907;NA;NA;NA;NA;NA;0,442168106853017;NA
"many";1,08806864045023;0,0623847509007118;0,998360372614687;0,0572412997115123;NA;NA;NA;NA;NA;0,48759859061316;NA
"know";1,84116510666424;0,148723338202657;0,996753437098197;0,0805145057299035;NA;NA;NA;NA;NA;0,826045530907468;NA
"possible";-0,381949043097755;0,105803681992655;-0,963708488092015;0,266956831677711;NA;NA;NA;NA;NA;0,175626851673488;NA
"only";-0,132041408270647;-0,00412761822442755;-0,999511763095747;-0,031244766493458;NA;NA;NA;NA;NA;0,0591228227602749;NA
"much";0,612004438923428;0,178995886670401;0,959791237459273;0,280714767150568;NA;NA;NA;NA;NA;0,282255708286283;NA
"most";0,453869245491188;0,275421834467826;0,854905843044193;0,518783191255169;NA;NA;NA;NA;NA;0,228536339434357;NA
"g";1,50599486701377;0,29616061143498;0,981206877144168;0,192958711244112;NA;NA;NA;NA;NA;0,683419784881989;NA
"there";1,11181970857764;-0,0408667137637642;0,999325159858838;-0,0367317964862529;NA;NA;NA;NA;NA;0,4978951155753;NA
"own";0,530146690658434;-0,355465460628008;0,830576365598919;-0,556904750301604;NA;NA;NA;NA;NA;0,273059062990091;NA
"out";1,87439685398212;-0,349450819397697;0,983061527468187;-0,183275839138485;NA;NA;NA;NA;NA;0,849431551212087;NA
"allow";0,227871173672928;-0,592276228466452;0,359078770808971;-0,933307257206499;NA;NA;NA;NA;NA;0,247135430820039;NA
"2";-0,0142616925406745;-0,00220903353293238;-0,988215734983314;-0,153067505145243;NA;NA;NA;NA;NA;0,00643853874085678;NA
"old";-0,673754253965359;-1,61610778784052;-0,384798357956516;-0,92300066290007;NA;NA;NA;NA;NA;0,684273064691917;NA
"could";0,861912073750536;0,0690645864533184;0,996805008785123;0,0798734903512518;NA;NA;NA;NA;NA;0,386685586823436;NA
"because";0,993962212773153;-0,627047820587819;0,845764542474962;-0,533556312578267;NA;NA;NA;NA;NA;0,504710711913219;NA
"1";0,425283344964003;0,197329686139953;0,907109388911548;0,420894947164394;NA;NA;NA;NA;NA;0,20459938508368;NA
"should";1,21291817396594;-0,187422714959813;0,988271080101367;-0,152709764701791;NA;NA;NA;NA;NA;0,547557958403128;NA
"now";0,78874377275946;0,0712257097203382;0,99594747738613;0,0899367682775239;NA;NA;NA;NA;NA;0,354079681024716;NA
"been";0,528420404187561;-1,89883423621317;0,268099046775921;-0,963391354080906;NA;NA;NA;NA;NA;0,759459121838749;NA
"while";0,712816123592656;-0,503375107843601;0,816854045445937;-0,576844405744397;NA;NA;NA;NA;NA;0,372022060546477;NA
"whether";0,0296174551120817;0,945600908102053;0,0313059535146125;0,99950984851303;NA;NA;NA;NA;NA;0,359638650490575;NA
"uses";-0,540307648747025;1,19630396380074;-0,411612882077346;0,911358785170791;NA;NA;NA;NA;NA;0,514995937898457;NA
"even";1,32397094246219;-0,704659002494035;0,882756495513924;-0,469830788292951;NA;NA;NA;NA;NA;0,650320241000884;NA
"am";1,22654311145534;-1,4184244882704;0,654090184767173;-0,756416571864502;NA;NA;NA;NA;NA;0,769437128769589;NA
"up";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;NA;NA;NA;NA;NA;0,393588575581726;NA
"said";0,606327381636178;0,691913292216478;0,659060496307363;0,752089929600904;NA;NA;NA;NA;NA;0,377902576205429;NA
"need";0,316656922960698;-0,0994204775059611;0,954080090715443;-0,299551632444913;NA;NA;NA;NA;NA;0,14668677928245;NA
"become";1,20610570522124;0,428078171695479;0,942401842100282;0,334482836638884;NA;NA;NA;NA;NA;0,563839501999152;NA
"allows";0,913029012173408;-0,0555051546993134;0,99815725284601;-0,060680298210433;NA;NA;NA;NA;NA;0,409217786490762;NA
"together";0,906216543428708;0,559995731955978;0,850683087073653;0,525678880464908;NA;NA;NA;NA;NA;0,458073031578485;NA
"better";0,626764787870278;-1,1545893677494;0,477084632862279;-0,87885735650711;NA;NA;NA;NA;NA;0,520836089923606;NA
"best";1,42158181962918;-0,373442700779434;0,967184588753624;-0,254074735614314;NA;NA;NA;NA;NA;0,651940770933199;NA
"same";0,721669366940997;0,641175769039362;0,747567781766147;0,664185525034415;NA;NA;NA;NA;NA;0,404633043293964;NA
"might";1,3560502861175;0,36211939156523;0,966145130708467;0,257999198464491;NA;NA;NA;NA;NA;0,622379185960299;NA
"first";0,192512440671207;-0,43856352167272;0,401941674633682;-0,915665271915819;NA;NA;NA;NA;NA;0,187640290482436;NA
"example";1,46315355818626;0,31500597718648;0,977600314723164;0,210470008916165;NA;NA;NA;NA;NA;0,665764001481581;NA
