"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"democratization";-0,614401857139139;1,4742590453244;-2,84611467422035;0,525312506545524;0,0181474648401404;-0,308661695780615;-0,185057000017738;0,444044810422771;-0,857245851713632;0,158223409326541;0,00546599161806119;-0,0929684810972384;0,0452106997852204;0,225896812213517;0,702811350887664;0,0208875340445433;2,1825607811734e-05;0,00517177746124389;0,000125676276347583;0,000723595516386908;0,00269682679130365;9,18721216956414e-05;1,09642818818378e-07;3,17185803269887e-05;0,000332926423260459;1,30716695635692;0,0005688665359421
"cut";-2,11224747897416;-1,14950661910985;0,543226012388813;1,84671649412962;-0,298529396637237;-0,164892895237372;-0,681557390155104;-0,370910482358358;0,175282350649506;0,595878696329014;-0,0963262678649138;-0,0532058731052117;0,554990133990702;0,142641180731913;0,0265922182320165;0,268109139124845;0,00613434360064958;0,00153298431987467;0,00148538100513795;0,000439917478873832;9,82447565872324e-05;0,00113539955932429;2,96703364742847e-05;9,05215855058139e-06;0,000332926423260459;1,28262979674347;0,000547710308121472
"craft";0,607961187442221;-1,70801688856949;-1,18263119102302;0,214028568672824;-2,02107478757882;0,246019243623636;0,204057116850192;-0,573281665034001;-0,396940324681831;0,0718369092452968;-0,67835694549357;0,0825743132628432;0,0593173223168851;0,406294048342604;0,162602146827714;0,00464610288892279;0,362737810834382;0,00440256878949309;0,000123055201010816;0,000971253476297388;0,00046563640017108;1,52507695732341e-05;0,00135991897580295;2,01505276550258e-05;0,000332926423260459;1,12923476832157;0,000424538174004974
"consideration";1,31073801573802;0,181672846736289;1,5986532519709;-1,37495164332657;3,87778225134981;4,28861727985356;0,208219873818194;0,0288599985423655;0,253957216779894;-0,218420656334119;0,616012751118586;0,681276760224921;0,0800949169060091;0,00133530205497274;0,0863136541679584;0,0557010667791014;0,387916480702713;0,388638579389246;0,000571978963234101;1,09882443373434e-05;0,000850857469771545;0,000629394746915917;0,0050062796101044;0,00612326207071087;0,000332926423260459;2,09513771012424;0,00146141450151525
"conservative";-2,11224747897416;-1,14950661910985;0,543226012388813;1,84671649412962;-0,298529396637237;-0,164892895237372;-0,681557390155104;-0,370910482358358;0,175282350649506;0,595878696329014;-0,0963262678649138;-0,0532058731052117;0,554990133990702;0,142641180731913;0,0265922182320165;0,268109139124845;0,00613434360064958;0,00153298431987467;0,00148538100513795;0,000439917478873832;9,82447565872324e-05;0,00113539955932429;2,96703364742847e-05;9,05215855058139e-06;0,000332926423260459;1,28262979674347;0,000547710308121472
"conscious";1,32437261220261;-0,875168316671215;-1,00969777772281;-2,07602596782452;2,19975568332614;-2,96407218084287;0,285795034889739;-0,188858299615138;-0,217889292600559;-0,447999232572202;0,474699677773853;-0,639636537734515;0,13986088582616;0,0530011601907709;0,0588920241733433;0,217198566988288;0,213512359223539;0,317535003597899;0,000583940566846866;0,000254994867108576;0,000339415026857743;0,00143487420455501;0,00161100601475718;0,00292499963153256;0,000332926423260459;1,60199519628961;0,000854418580269113
"colleague";-0,431271415877884;2,4524670162483;-0,0337964561061168;1,05915319700846;1,23039586929161;1,92450795554369;-0,121781727665889;0,692523685286143;-0,00954338883139121;0,299081973545548;0,347437203484251;0,54343945623148;0,0215477470748591;0,604690548901669;9,58607082776449e-05;0,0821360064012046;0,0970484221499196;0,194481414764073;6,19226614648701e-05;0,00200241742285624;3,80268708911113e-07;0,000373478690955471;0,000504008654478925;0,00123306987158505;0,000332926423260459;1,32907318454557;0,000588093062882512
"collaboratively";-0,345749382819295;-1,98868569913874;1,76935848791398;2,05212817918622;0,586471258845406;-2,9036388137154;-0,076944723620627;-0,442571640304269;0,393761512249774;0,45669043367204;0,130516122849844;-0,646189688593678;0,00956893818307366;0,274725855043577;0,181539183508985;0,21304207817464;0,0152346548320545;0,305889290257671;3,97989021373621e-05;0,00131668099321683;0,00104226926825654;0,00140202976267122;0,000114509556359466;0,0028069420798517;0,000332926423260459;1,59892721563619;0,000851149120264823
"capture";0,607961187442221;-1,70801688856949;-1,18263119102302;0,214028568672824;-2,02107478757882;0,246019243623636;0,204057116850192;-0,573281665034001;-0,396940324681831;0,0718369092452968;-0,67835694549357;0,0825743132628432;0,0593173223168851;0,406294048342604;0,162602146827714;0,00464610288892279;0,362737810834382;0,00440256878949309;0,000123055201010816;0,000971253476297388;0,00046563640017108;1,52507695732341e-05;0,00135991897580295;2,01505276550258e-05;0,000332926423260459;1,12923476832157;0,000424538174004974
"branch";-2,00100447430689;3,21301290379359;-1,05596174321076;0,686507877916861;-0,120382949763227;-0,356265935350419;-0,499389843137016;0,801870275966509;-0,263535927116489;0,17133148169695;-0,0300439220254381;-0,0889131393028665;0,283289176075913;0,633847981654513;0,0571515507145347;0,0210736815184308;0,000567364362501099;0,00407024567410768;0,00133304369310716;0,00343694992340831;0,000371231340514272;0,00015690591491796;4,82478790157438e-06;4,22568249998144e-05;0,000332926423260459;1,70071767344013;0,000962969905033277
"brain";-0,778641429725535;0,0307369698997024;0,607521739986567;0,37522394004416;-2,15960520218219;0,198415004053832;-0,322747107228111;0,0127404832845631;0,25181794427246;0,155530436204344;-0,895157006999707;0,0822430789633182;0,170205649248864;0,00023016928521446;0,0750620447179597;0,0249801782948297;0,724512553520662;0,0050094049324678;0,000201847456248482;3,14536006641398e-07;0,000122877371398171;4,68737116354222e-05;0,00155273375739398;1,31068184997277e-05;0,000332926423260459;0,853787276102567;0,000242687619410046
"belief";-2,00100447430689;3,21301290379359;-1,05596174321076;0,686507877916861;-0,120382949763227;-0,356265935350419;-0,499389843137016;0,801870275966509;-0,263535927116489;0,17133148169695;-0,0300439220254381;-0,0889131393028665;0,283289176075913;0,633847981654513;0,0571515507145347;0,0210736815184308;0,000567364362501099;0,00407024567410768;0,00133304369310716;0,00343694992340831;0,000371231340514272;0,00015690591491796;4,82478790157438e-06;4,22568249998144e-05;0,000332926423260459;1,70071767344013;0,000962969905033277
"aware";0,663582689775851;0,473242872882234;-1,98222506882281;-0,366075739433556;-1,93200156414182;0,150332723567112;0,227838177698913;0,162485844534172;-0,680588198619593;-0,125690483880007;-0,663344180714252;0,0516160748521258;0,078053664954399;0,0344506704046771;0,504553147586852;0,0150127619901471;0,366114036984955;0,00181571807896886;0,000146601482467036;7,45618078128388e-05;0,0013081399034967;4,4615951726276e-05;0,00124269116985233;7,52411312011069e-06;0,000332926423260459;1,07447806574759;0,000384364592311399
"argument";-1,88434960345364;-0,478495139624858;0,353916555561403;-1,5401379734034;1,08715138980312;-0,17724398187813;-0,688511353341546;-0,174834508175472;0,129315476381321;-0,562741902276083;0,397227814471694;-0,0647621299205258;0,591050824020244;0,0330737346602262;0,0151043281210896;0,24953796192011;0,10886296201824;0,00237018926009153;0,00118214629720426;7,62260343950547e-05;4,17013411276599e-05;0,000789709791516747;0,000393485121856907;1,04590264494556e-05;0,000332926423260459;1,10878724856893;0,000409302795224408
"anymore";0,499343117189456;-0,970279202542463;1,47141134538411;-0,51616430593492;-4,10975423116415;0,657409423401559;0,109109801755876;-0,212012477578799;0,321513193372591;-0,112785343695146;-0,898008711828421;0,143648343975418;0,0201977238960693;0,0661795867016503;0,127048717110205;0,0136394146439571;0,757066845672139;0,015867711975979;8,30130558265951e-05;0,000313430828172158;0,000720802801240172;8,87001189838901e-05;0,0056231538699051;0,000143886522021031;0,000332926423260459;1,58945050347661;0,000841089635890153
"anthropology";-1,82872810112;1,70276462182686;-0,445677322238382;-2,12024228150978;1,17622461324013;-0,272930501934653;-0,519413849559668;0,483636428277898;-0,126585780282758;-0,602212655213034;0,334083210038557;-0,0775204813582223;0,346744279479483;0,260883477548714;0,014919349519537;0,294576101030494;0,0793761049576736;0,00350068746409983;0,00111338801503473;0,00096528932105599;6,61286013397761e-05;0,00149664654277055;0,000460605151745164;2,48000417999007e-05;0,000332926423260459;1,40489427197614;0,000657106175373886
"amount";0,554964619523087;1,21098055890926;0,671817467584321;-1,0962686140413;-4,02068100772714;0,561722903345036;0,12437710575875;0,271401548402638;0,150565836589939;-0,245692630758672;-0,901103690808297;0,125891753273383;0,026199329117339;0,108258057439355;0,0278137757501735;0,0646113831859089;0,760951617185306;0,0121658373219165;0,000102536587145402;0,00048822791501149;0,000150262582316528;0,000400112598201764;0,00538204719761329;0,000105049146646003;0,000332926423260459;1,55102703225587;0,000800916054196578
"alongside";0,607961187442221;-1,70801688856949;-1,18263119102302;0,214028568672824;-2,02107478757882;0,246019243623636;0,204057116850192;-0,573281665034001;-0,396940324681831;0,0718369092452968;-0,67835694549357;0,0825743132628432;0,0593173223168851;0,406294048342604;0,162602146827714;0,00464610288892279;0,362737810834382;0,00440256878949309;0,000123055201010816;0,000971253476297388;0,00046563640017108;1,52507695732341e-05;0,00135991897580295;2,01505276550258e-05;0,000332926423260459;1,12923476832157;0,000424538174004974
"algorithm";0,554964619523087;1,21098055890926;0,671817467584321;-1,0962686140413;-4,02068100772714;0,561722903345036;0,12437710575875;0,271401548402638;0,150565836589939;-0,245692630758672;-0,901103690808297;0,125891753273383;0,026199329117339;0,108258057439355;0,0278137757501735;0,0646113831859089;0,760951617185306;0,0121658373219165;0,000102536587145402;0,00048822791501149;0,000150262582316528;0,000400112598201764;0,00538204719761329;0,000105049146646003;0,000332926423260459;1,55102703225587;0,000800916054196578
"al";-0,431271415877884;2,4524670162483;-0,0337964561061168;1,05915319700846;1,23039586929161;1,92450795554369;-0,121781727665889;0,692523685286143;-0,00954338883139121;0,299081973545548;0,347437203484251;0,54343945623148;0,0215477470748591;0,604690548901669;9,58607082776449e-05;0,0821360064012046;0,0970484221499196;0,194481414764073;6,19226614648701e-05;0,00200241742285624;3,80268708911113e-07;0,000373478690955471;0,000504008654478925;0,00123306987158505;0,000332926423260459;1,32907318454557;0,000588093062882512
"afford";0,835859062962741;-1,03700540908449;-1,37194064785043;-3,1728258988602;-0,635394001138463;0,233668156982878;0,221959283672274;-0,275372952168287;-0,364313766436163;-0,842532186265523;-0,168726527702482;0,0620497151243452;0,0727332576667029;0,0971527911357936;0,141949989172928;0,66233074012277;0,0232568760770897;0,00257634582471508;0,000232602499102303;0,000358022489780433;0,000626641152333014;0,00335151176933016;0,000134410898906696;1,81780515773305e-05;0,000332926423260459;1,4020570696531;0,000654454786338113
"active";0,663582689775851;0,473242872882234;-1,98222506882281;-0,366075739433556;-1,93200156414182;0,150332723567112;0,227838177698913;0,162485844534172;-0,680588198619593;-0,125690483880007;-0,663344180714252;0,0516160748521258;0,078053664954399;0,0344506704046771;0,504553147586852;0,0150127619901471;0,366114036984955;0,00181571807896886;0,000146601482467036;7,45618078128388e-05;0,0013081399034967;4,4615951726276e-05;0,00124269116985233;7,52411312011069e-06;0,000332926423260459;1,07447806574759;0,000384364592311399
"accessibility";2,1246976779521;0,450434671363971;1,69398275468896;-0,723623294949696;-2,6699021886723;2,84249679423914;0,43999308884129;0,0932782788023141;0,350798474726002;-0,149851553944046;-0,552896782958;0,588638542554544;0,306955992793244;0,011972139396635;0,141350577771655;0,022502066749923;0,268207404167548;0,249011819120996;0,00150294314372268;6,75479058373439e-05;0,000955358197708446;0,000174330487069311;0,00237322529033753;0,00268997492795244;0,000332926423260459;1,73483526077457;0,00100199313573192
"the";0,456197914012915;-0,0778400515289782;0,175866964239118;0,145995492640249;0,136937776829197;-0,143351890392068;0,825069466707863;-0,14077979716871;0,318069105401899;0,264044221936166;0,247662637268059;-0,259263061325614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,234600318902377;NA
"and";0,51565639512447;-0,0432930908508584;0,11333961308691;-0,00317843772570953;0,1963055711251;-0,101909942111046;0,898250732621952;-0,0754146577875089;0,197432614921475;-0,00553669855102386;0,341955660296482;-0,177522631403828;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,24895927763658;NA
"of";0,459994440221053;-0,0698732107326045;0,199839533456691;0,154430962716887;0,214908179056048;-0,156221942437656;0,77658706185378;-0,117963667993568;0,337379721491379;0,260718558985028;0,362819409863476;-0,263742186136965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,246307361520881;NA
"to";0,251156559878236;-0,194697106420633;-0,157595403280377;0,0241737890677862;-0,0316669627885778;-0,365504597230867;0,491610576657429;-0,381097578368584;-0,308475188236324;0,0473174596330312;-0,0619845002058857;-0,715433934525627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,189481972305252;NA
"a";-0,126707271167355;-0,333878495250347;-0,071309041109082;0,105652600768556;-0,106406739395376;-0,00347165514801638;-0,321721116199242;-0,847747419522518;-0,181060045641818;0,268261421270117;-0,270176246824755;-0,00881484352862015;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,16298280310123;NA
"in";0,194253047114499;-0,0357134119792374;0,207976115384313;0,0374490379758523;-0,168661428195606;-0,0287249183599382;0,578026591163071;-0,106270156848521;0,618861463460455;0,111434750111071;-0,501875218169095;-0,0854749353365137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,133567262888376;NA
"is";0,0965670543255261;-0,238119821321389;-0,0692223585090478;0,0870355891350732;-0,0489583515637266;-0,0195579166902612;0,338941103216424;-0,835777745319866;-0,2429638423184;0,30548657413831;-0,171839120563095;-0,0686464126498654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,118216065011155;NA
"as";-0,315592363204104;-0,08470527011475;0,0562210537200379;0,183314549802065;-0,119101345706789;-0,0463865545037782;-0,789288305547097;-0,211845681058326;0,14060739549031;0,458464929019294;-0,297869372968617;-0,116011568317883;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,168157955847755;NA
"that";-0,136192990690859;-0,2244413648887;0,180519880229698;-0,030979023364516;-0,043721280030729;-0,227985629310473;-0,344424388320715;-0,567599546962924;0,456524590674222;-0,0783442019957988;-0,110568650081001;-0,576562791688837;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,150780355418109;NA
"i";-0,500262533948164;-0,386524749314126;-0,0704410405612635;0,284991962126534;0,191617495046769;-0,102919522676845;-0,685126574974418;-0,529358805966215;-0,0964714036777601;0,390306196560431;0,262426684346051;-0,140951790878857;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,306802461244694;NA
"for";-0,0674342850942847;-0,0631056168466573;0,0229949012068672;-0,258141444911267;0,134127005506175;0,0254312353075099;-0,219558677214379;-0,205465005527638;0,0748688902773435;-0,840480389162307;0,436702900705287;0,0828013283782512;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,111498126508117;NA
"new";0,312427802153577;-0,41852059378643;-0,54928911917125;-0,218920597288675;-0,32021155975978;-0,258168290502383;0,351152946273569;-0,470395843683677;-0,617373009775179;-0,246055607753177;-0,359901493610447;-0,29016801712083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,346127358903242;NA
"it";-0,360502801045376;-0,466548923610558;0,0769780476422609;0,466466877559427;-0,179360963772826;-0,453273160248185;-0,40086213920851;-0,518780433942914;0,0855959641935969;0,518689202597487;-0,199440945867784;-0,504018410220395;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,342012685880676;NA
"with";-0,0305306318607055;-0,156029141735259;-0,169643171559705;-0,0121938417361964;-0,411218974070825;0,193441010796779;-0,0597921688343245;-0,30557247646475;-0,332234629200163;-0,0238808108248841;-0,805344430397004;0,378841080977749;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,177255884278482;NA
"or";-0,126067293837236;-0,0192188132592493;0,498692870642796;-0,224173701745685;-0,104429601268232;-0,203274370723465;-0,207974996770099;-0,0317055479169564;0,82270067837827;-0,369822524759623;-0,172278989461803;-0,335344602932768;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,227495570773715;NA
"are";-0,218535215901922;0,148775257810041;0,134245543434424;0,168070902600982;-0,140020335022557;-0,24961415605754;-0,491029212417976;0,334284785032227;0,301637807852498;0,377640384383524;-0,314613251438083;-0,560860829461553;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,167417849431157;NA
"on";-0,00654717604709847;0,0058794427999556;0,0423001156196375;0,402596383374612;0,0242888282992215;0,261460895082725;-0,0135664776641353;0,0121828600375742;0,087650548819208;0,834224527250014;0,0503291563017369;0,541776082950541;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,166285515381983;NA
"use";0,938687972593026;0,129463215667043;0,651276619931475;0,0490930381316676;0,146686766350033;-0,585891955699051;0,722227179819265;0,0996090882929427;0,501092684927012;0,0377722177271001;0,112860900182987;-0,450785678732434;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,529873167670035;NA
"be";-0,49641594051138;-0,365680002779311;0,158552729309033;0,264531565573188;-0,336194565988091;-0,531101604638901;-0,532102979934277;-0,391968515315607;0,169950988389172;0,283548578603604;-0,360363388443352;-0,569282175316763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,354848816775863;NA
"not";-0,246726158446833;-0,36716786452326;0,281730974879229;0,0972378416985268;-0,341922721597265;-0,268511463036117;-0,358545765126825;-0,533573269021018;0,409415234217116;0,141307336727298;-0,496886688469052;-0,390204462168342;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,263278067788534;NA
"an";-0,24917458608737;-0,16494806695272;0,0638697779368091;0,0243230303936208;0,599081800537506;0,568879429040736;-0,282771686573083;-0,187188604671087;0,0724815684931332;0,0276025915602841;0,679858142009036;0,645583476760254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,298124443626098;NA
"using";0,369273996798727;0,00594143040436996;-0,0430628646935197;0,275074066814099;0,402969362207795;-0,526989897091751;0,456617706879199;0,00734674618398452;-0,053248446136113;0,340136837956261;0,498282976080191;-0,651637863604291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,286568003147657;NA
"we";-1,18857410721465;-0,113422506615818;-0,223208193238005;0,79833893054103;0,0253456604465314;-0,48661234603462;-0,775311555090863;-0,0739859462298829;-0,145599580504009;0,520759617738807;0,0165330737867542;-0,317419143190524;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,635011430347537;NA
"by";0,0244449734230402;-0,223254456691856;0,392053169094276;-0,085769752714322;-0,368518160481292;0,0741990601880463;0,0411544729934425;-0,375861300791219;0,660043325891956;-0,144398151335638;-0,620420829291056;0,124918246618735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,220457494805353;NA
"about";-0,452636182260699;-0,642390181908774;-0,152298441122166;0,26308455437258;-0,0147613278626646;-0,158596068650504;-0,527849390547009;-0,749134247996617;-0,17760542015462;0,306800532370863;-0,0172141738140686;-0,184949505720477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,36050181924123;NA
"but";-0,433302225387026;-0,294913201003813;0,00576168828684926;0,31236451607864;-0,393596460134165;-0,611945181706093;-0,456303698764813;-0,310568412872592;0,00606754251970646;0,328946115894636;-0,414490187350269;-0,644429761708205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,344629546952231;NA
"from";-0,440846044895774;-0,589164651948451;0,0638163957840648;0,282787421462477;0,183362942612241;0,115681445318324;-0,537574898279822;-0,718437040568516;0,0778187597901989;0,344835620252519;0,223595779897195;0,141063851927181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,342653735496349;NA
"make";0,0588325992586178;-0,244252170960466;0,397206437047354;-0,288121412542335;0,0549982006167665;-0,26751545286407;0,0956284317772336;-0,397015470359534;0,645632338963793;-0,468321970983271;0,0893958747671796;-0,434828369916364;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,228932936498967;NA
"can";-0,19419763268711;-0,28344142080623;-0,273204526924255;0,308381443190062;-0,324114669703499;-1,14976690601781;-0,148298396061748;-0,216449127115528;-0,20863175610876;0,235494494796325;-0,247509122495614;-0,878015790656119;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,424104601232664;NA
"our";-0,320736418396512;-0,418302289086394;-0,398349399993704;0,0111811504618894;0,0926456726931367;-0,0391831521030824;-0,47984846181371;-0,625815150629752;-0,595963962580284;0,0167279346613283;0,138605661800897;-0,0586212671441405;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,277095459015387;NA
"my";-0,599768406171551;0,000243061926445433;-0,175241933072847;0,595929895039359;-0,42811911921582;0,376753354614949;-0,579603144217203;0,000234889759709964;-0,169349993034929;0,575893690537352;-0,413725006258522;0,364086248428937;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,397516626688698;NA
"this";-0,713929802086738;-0,348995892308208;-0,234671857025895;0,660978971179531;-0,0949367176563593;0,0727616342288382;-0,669312885532235;-0,327185455820661;-0,220006080878141;0,619671207425728;-0,08900366429838;0,0682144087827671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,438312340656874;NA
"more";-0,512603339662127;-0,947576947594447;-0,285562648855965;0,302869854139874;-0,145912461082393;-0,253433893938073;-0,430249040830541;-0,795340258774683;-0,239684462157992;0,254211110536381;-0,12247032270079;-0,212717478299452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,495534884988315;NA
"which";-0,298649827701232;-0,227261609538212;-0,669074643712818;-0,255134475426785;-0,517382874176938;0,400848093510798;-0,287115747488521;-0,21848459582332;-0,643234479436563;-0,245280990737871;-0,49740115974779;0,38536703966505;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,383960619001927;NA
"me";-0,241449733214693;-0,709119734380294;-0,236387090444246;-0,787044333440363;0,15774932603269;0,0150352723355894;-0,21496600895317;-0,631339025063738;-0,210458668660726;-0,700716364339256;0,140446388491748;0,0133861091684527;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,438714616330053;NA
"at";-0,193839948375756;-0,72881490541267;0,792733525149086;0,738946385404105;0,443042942104886;-0,151893537686904;-0,138366350841518;-0,520240846873186;0,565867077368307;0,527472874774479;0,316251813306872;-0,108424268074012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,538679057998623;NA
"what";-0,856640568557867;-0,919048128676725;0,113711274752784;0,879897726214964;-0,412945271116567;-0,712414732479411;-0,491019040870738;-0,526790520108794;0,065178329295444;0,504349844553538;-0,236696694504104;-0,408350026234595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,684553943319132;NA
"through";0,303474404770892;-0,300253572915255;0,500773097383956;-0,0513624316499692;0,1768056739177;0,455074344086131;0,369647464331051;-0,365724325147792;0,609967439570181;-0,0625620886730844;0,215358422376216;0,554304003003318;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,308422773539552;NA
"also";-0,42586014570423;-0,134308148192672;0,404251859681378;-0,090279029958073;-0,239036338476695;-0,390676740289333;-0,55882918972682;-0,176244042522702;0,530474010000933;-0,118467430375211;-0,313672187204323;-0,512660244033807;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,29364182557393;NA
"do";-0,450973454096276;-0,727648765689569;0,428364231337245;0,982132750263936;-0,393365149809749;-1,34878543645959;-0,229691569349758;-0,370608924779353;0,218176151291046;0,500223706448491;-0,200350281744111;-0,686968691399654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,688383101009543;NA
"how";-0,118883397205455;0,0690076759011095;-0,19074757651074;0,770027140305773;0,601832503906221;-0,198847416880285;-0,116020282058737;0,0673457371715927;-0,186153728350733;0,751482276846132;0,587338337368035;-0,194058497110674;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,361251702337519;NA
"have";-0,887019495131751;-0,993785036243044;-0,298347803840297;0,363028613673857;0,0882332209600408;0,00271910749966001;-0,626746682365923;-0,702184650809409;-0,210805396357486;0,256507303923681;0,0623434758927719;0,00192125608711123;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,606242080275432;NA
"all";-0,324002088041591;-0,904363493638056;-0,125185436664655;0,126691708649864;0,0403656198566925;-0,472281209632126;-0,298362705940786;-0,832798148761548;-0,115279089259606;0,116666164843304;0,0371713517039863;-0,434907998656911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,43818233538488;NA
"these";0,321812535449817;-0,21324468884537;0,586606702778417;0,119831124946161;-0,112686583258886;-0,961030637024598;0,267825666147648;-0,177471025989182;0,488198294447123;0,0997284049829451;-0,0937824226922317;-0,799809336791819;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,411393949870894;NA
"one";-0,533836382088317;-0,360604099530359;-0,376846151612844;-0,101782979655621;-0,876574618074412;-0,196340292382283;-0,455369484758526;-0,30760005970853;-0,32145474465767;-0,0868222259817798;-0,747729726893941;-0,167480862637547;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,440900181993897;NA
"just";-0,72828071599794;-0,351472918304219;-0,567924577196672;-0,238235760307281;-0,287489508522134;-0,308104719810993;-0,661854796428386;-0,319415345874663;-0,516124616744958;-0,216506461281316;-0,261267813301199;-0,280002727148561;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,451443698098934;NA
"into";-0,06383086440809;-0,308851353404819;-0,14836873255989;0,25904471570942;0,293774817318249;0,821324171556459;-0,0655077739614101;-0,316965230443507;-0,152266548253768;0,265850115613344;0,301492616571856;0,842901293571451;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,319467413856042;NA
"their";-0,559159344166839;-0,143104276845714;0,378564983671512;-0,103281927142252;0,119816897388621;0,206610053914521;-0,758005077554957;-0,193994376738012;0,51318856208168;-0,140010581974874;0,16242564404031;0,280083792884594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,309566453784615;NA
"other";-1,04572783430331;0,707584534654517;-0,187307893672069;0,200629272113833;-0,0616291032393073;-0,413754671689312;-0,769969374333965;0,520994472523817;-0,137914796725841;0,147723327289537;-0,0453775069433307;-0,304647552869834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5825976242407;NA
"its";-0,235235362768432;-0,448275615466892;0,0738372749937016;0,37844916427895;-0,429635039692295;0,104437056111676;-0,303572266939841;-0,578501647029574;0,0952873270868036;0,488390305647816;-0,554445902270956;0,134776478770987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,297081755508362;NA
"who";-0,557842493531199;-0,0847771578488192;0,577010464970202;0,0362991464722177;0,126062128210415;-0,632235681716265;-0,539728812688421;-0,0820243622159324;0,558274381709042;0,0351204783684293;0,121968769989691;-0,611706382695798;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,391616999563711;NA
